,Email,Avatar,Avg_Session_Length,Time on App,Time on Website,Length of Membership,Yearly Amount Spent,Gender,pincode,state,Total Time,Cluster
124,richard81@day.org,SlateBlue,33.01479221522831,-0.2933039498803457,0.5049327158675349,0.30122690635702176,0.1895934755969427,0.8972480992593679,44629,IL,0.1482360777090504,0
129,rlindsey@norris.com,Green,32.771715009701,-0.5151477415121117,0.4616005969608686,-0.6104922670265601,-0.8543691502596434,-1.1145189394387667,58802,AS,-0.031004217745952793,0
132,krista86@norton.net,Azure,34.31216699740784,-0.2435522387242922,0.3503674023488565,-1.0616939642839032,-0.5892160235551996,-1.1145189394387667,19433-5090,NJ,0.07587294080376669,0
134,jill33@allen.com,DarkCyan,33.54097679178224,-0.20196625260405607,0.3606839703487321,-1.768777169427408,-1.1549127834048398,-1.1145189394387667,53314,OR,0.11097567295326939,0
135,welchashlee@hotmail.com,GreenYellow,33.35839828142421,0.6556446756318699,-0.9505220048296941,-0.8107496880151013,-0.21405157470820554,-1.1145189394387667,71071-4890,AP,-0.2092728305621377,0
143,kaitlyn78@chang.com,LimeGreen,32.11511906601424,-0.13415498995546044,2.2126269577133613,-2.093552154281896,-1.8837008092464889,-1.1145189394387667,95149,OR,1.425567801897547,0
144,francisgeorge@thomas.org,Teal,33.92462480951207,-0.14203525213750232,1.2028562093487243,-0.6244991988754705,-0.4953940720499288,0.8972480992593679,22159,DC,0.7284001693040064,0
146,david79@lopez-montes.com,Purple,32.11640012092816,0.3304471784208834,0.16994714262611724,-0.4446996688696042,-0.4521846373364359,0.8972480992593679,66282-2258,MA,0.3392043910016831,0
148,pmercado@rodriguez.com,LightPink,32.69239221858063,0.24569533799838747,-0.10786784846119206,-1.7105228780724533,-0.9481686001683074,0.8972480992593679,04953,MI,0.0917229688677788,0
150,parkerkayla@miles.com,DarkSlateBlue,34.3387293850918,-1.345252404055361,1.2350528634428966,-0.8828237164833191,-0.9154847137742625,-1.1145189394387667,85338-2426,NM,-0.06066076891583773,0
155,aaron11@luna.com,LightSkyBlue,32.44952156114242,1.4148282723959746,0.17668564116492455,-0.5930722351071908,0.0588668600196467,0.8972480992593679,69228,WY,1.0748316085627185,0
159,campbellross@yahoo.com,DarkRed,34.56868084571511,-0.679003887868474,1.2323457064772405,0.2519044029288846,0.36485915679472597,0.8972480992593679,79955,NJ,0.38662031547996445,0
160,blevinseric@stephens.com,Orange,32.83810016055479,0.31398218541092227,0.9694753638454114,-0.2246661648428417,-0.3836735417522587,0.8972480992593679,26130-7683,AE,0.8759102978968247,0
163,johnsonpaul@keller-woodard.org,LimeGreen,30.8794843441275,1.2363254857182036,-0.12311913019807746,0.05178827290592698,-0.11494149284471267,0.8972480992593679,87781-3935,AA,0.7490836336683918,0
165,teresapacheco@salinas.biz,DarkMagenta,32.04780097886789,0.6700938739174283,0.5950216996775368,0.14263289720925548,0.178411771729685,-1.1145189394387667,53820,MH,0.8594137264859246,0
166,allison80@carson-hansen.com,ForestGreen,33.63080076787103,-0.012927734847494094,1.8461440387585848,-0.661593493496193,-0.0189575333735873,-1.1145189394387667,63064-8935,ND,1.2561906016671367,0
168,walkererica@scott.com,MediumAquaMarine,33.64417700044054,1.1150914246841401,-0.6465698380754362,-0.519180428763796,0.0911505768122983,-1.1145189394387667,21570-5606,MT,0.3087086069751888,0
171,gbarnes@gmail.com,Green,31.86483254809873,1.4004115847945997,-0.1804200477713895,-1.1743972443294592,-0.7499518836250594,0.8972480992593679,74385-4618,KY,0.8204381135539962,0
174,brenda25@gmail.com,OliveDrab,33.43223139626271,-1.201021252883445,1.7585572092539095,0.13599828187260243,-0.4308352490190882,-1.1145189394387667,16281-4840,PR,0.39525396116957867,0
179,cunninghamkyle@ellis-parker.org,LightGreen,33.07570303157222,0.26918193744901564,0.7515862231699875,-0.09081876882935935,0.022543034593106675,0.8972480992593679,06848-0177,AK,0.6964201552879284,0
182,crawforderik@price.org,DarkKhaki,32.4971984614607,0.785640841354704,0.6129893444080813,-0.5621583652631599,-0.07061040101919304,-1.1145189394387667,93972,FL,0.9496177497394732,0
183,jlawson@mccarthy.com,LightGray,33.12239998431699,-0.5471491215531413,0.19080389792924868,-0.3517376131068105,-0.595584764507975,0.8972480992593679,01160-7043,ME,-0.23811648679085384,0
185,oolson@collins.com,Aqua,32.53379686092211,0.24252198310608228,0.004136572545886443,0.08705336228971808,-0.169001521525589,0.8972480992593679,64387-1228,VT,0.1663247646635783,0
189,efreeman@moore.com,White,32.20079864396531,0.22602602970550817,1.161155476614434,-0.21737118421847676,-0.2578221345373919,0.8972480992593679,90715-2178,RI,0.947948403855219,0
191,christopherhaas@gmail.com,MediumPurple,32.71251232693568,-0.330252899327234,0.09183577173944019,-0.22540676773323143,-0.28456102197324507,0.8972480992593679,66532,IN,-0.15971003031236033,0
194,patrickorr@yahoo.com,LawnGreen,33.45947684896434,-0.6684065163090279,0.840724979159097,-0.9684897179501241,-0.8240296155319146,0.8972480992593679,51705-2993,SD,0.12544111451907086,0
199,jacksonking@mccormick.com,DarkMagenta,30.83643267477343,1.0547720113197796,-1.1419011525192364,-0.17214505253684356,-0.40148881639864736,0.8972480992593679,65946,WY,-0.07133592231246007,0
200,jessica04@christian-riley.com,LemonChiffon,34.87849495417028,1.0223382861564607,-0.3786344822045488,-1.6155284623938215,0.07012512382622559,-1.1145189394387667,43566-4238,FM,0.4297600423100583,0
203,tylerhernandez@barton.info,SlateGray,31.04722213948752,-0.8586478384988979,1.6129760334128003,-0.4454648113940557,-1.3480919207234756,0.8972480992593679,19406,WV,0.5263105101955629,0
206,hevans@kelly-nunez.org,Orchid,32.29524762622046,-1.0280991888427222,1.1813362512371193,-0.4267278159550372,-1.0856007502858396,0.8972480992593679,69180-7372,AE,0.11633616838017333,0
209,wagnerbrian@hotmail.com,AliceBlue,32.55949313011333,-0.2564307934939241,0.7101892644059722,-0.3384186295661964,-0.3867660438301159,0.8972480992593679,06969-2026,MI,0.31372699915125574,0
210,melissa08@nelson.com,Tomato,31.76561882104241,0.3927913850694284,1.0612085632067842,0.3173646724957397,-0.03483235624524736,-1.1145189394387667,50652-8210,LA,0.9918896772010617,0
218,charris@gmail.com,MediumSeaGreen,32.53082944110282,0.30418122095094136,0.06131861477813578,-1.2280241302727135,-0.9894296228830759,0.8972480992593679,50763-8282,KS,0.24706979800063636,0
220,madisonalexander@gmail.com,Orange,34.11756669418932,-0.46376015068027204,0.6767600067450588,0.14537822435375206,0.2531561863707173,-1.1145189394387667,41460,DC,0.15105632404813715,0
222,sanchezkara@hotmail.com,SlateBlue,34.33486453305801,-0.9494681480218272,1.5110873829936662,0.3600500295437031,0.03907023863881552,-1.1145189394387667,70364,IL,0.3952760038721584,0
227,melinda39@morton.info,Moccasin,31.94801742116136,1.0399186728082288,0.540088468435025,-0.8863913956567128,-0.47192477844737285,-1.1145189394387667,28998-0386,PW,1.0710844056769488,0
228,lisa94@jackson.com,CadetBlue,32.72731919612472,0.9674461086860219,-0.40532586105081986,-1.1676243019432133,-0.5166518200406431,-1.1145189394387667,55617-4332,OK,0.37446787256600356,0
229,lucastaylor@yahoo.com,MediumTurquoise,33.94624061993669,-1.0758041987161373,0.8826780922549365,-0.4835814430381526,-0.7954843236386259,-1.1145189394387667,85847,NJ,-0.12045191731314107,0
231,dominguezmaria@gmail.com,RoyalBlue,34.17375202367658,0.09289031269797451,0.19573091733304643,-0.1363332665039257,0.16707799259968004,-1.1145189394387667,31567,SC,0.19672699376538283,0
233,patriciajackson@jenkins.info,Thistle,32.00475302036483,-0.6617646747697076,0.26981178249876203,0.2703690931422405,-0.4488908364949343,-1.1145189394387667,33288-1364,NM,-0.26124878725740974,0
234,rayvanessa@fischer.com,White,34.19705969450868,0.9877744721285622,0.016196228633401234,-0.9015943608329341,-0.07741262003648529,-1.1145189394387667,40928,AL,0.6769821790759416,0
236,alexandermichael@hotmail.com,WhiteSmoke,32.69323953887129,0.5520045611355014,0.30676530802831437,-0.0665621282100305,0.032993153584053726,0.8972480992593679,43544,MI,0.5823045852924563,0
237,christopher66@hotmail.com,BurlyWood,31.62536013483061,1.143172735706167,0.006582161324206032,-2.0426686984182747,-1.5520473864724553,0.8972480992593679,44039-7785,DE,0.7751531176196906,0
238,archeremily@baldwin.com,YellowGreen,31.26064686987952,1.2225602799690318,-0.0884123589250355,-1.2683949667012246,-0.9842492163473687,-1.1145189394387667,53064,AE,0.763583860057443,0
242,chansen@holt.com,LightSkyBlue,34.05094675856064,-0.6683743416633261,2.00214318759082,-1.0983944176270262,-0.6018195330180539,0.8972480992593679,34453-0625,AZ,0.9212210372546175,0
245,clester@yahoo.com,LightCyan,32.98002919845364,-0.8571388048993284,0.6229869425208313,-1.122563959045073,-1.138929510966619,0.8972480992593679,57323,ID,-0.15097393096608389,0
248,andreperez@hotmail.com,DarkOliveGreen,32.95976431107423,-0.5096672654314278,-0.11143555173888939,-0.2588366625781407,-0.6433184641237445,-1.1145189394387667,68291,WY,-0.41993159052685647,0
250,hickmanelizabeth@yahoo.com,DeepPink,32.6729435250038,0.22509498980977707,0.13110550482875305,0.449784610084861,0.3069321107504527,-1.1145189394387667,77991-6276,IA,0.2415708986246954,0
253,jmartinez@anderson.org,PeachPuff,31.72420252384518,1.127442609637651,-0.8526109751549131,0.02439415572179936,0.051414489452003484,0.8972480992593679,27982-4210,NV,0.1758635596433159,0
254,cbrady@gonzalez-miller.com,Aqua,32.71111929929533,0.27567225943175167,-0.3829376142359521,-0.18349830295209968,-0.2109103408267216,0.8972480992593679,71270-7338,WV,-0.076535809372123,0
261,swilliams@ball-arroyo.com,Orchid,32.55052657442161,0.9955052855978763,-0.4014325941479752,-0.0773609692699105,0.18546980982339745,0.8972480992593679,37205-9891,KS,0.396050827145802,0
263,keith13@yahoo.com,LightGoldenRodYellow,33.29698192462649,0.44156421088837133,1.1674306272754444,-0.8253564199038409,-0.18671230401486716,0.8972480992593679,73522-0761,FL,1.0975479367246963,0
267,deborah51@yahoo.com,Violet,33.73264839262621,0.08689501033211014,-0.2046235569416571,-1.9133372397938913,-1.2536080176786006,-1.1145189394387667,60962,RI,-0.08162179301091463,0
268,melindahartman@gmail.com,Pink,31.60051220030329,0.17164309590521765,-0.2354605202436506,-0.11916054286119053,-0.25419420973689966,-1.1145189394387667,51181,WY,-0.045619123208133626,0
279,johnathan33@yahoo.com,LightSteelBlue,32.26200310699493,-0.41029985646924466,-0.03325327850357079,-0.29724067191115633,-0.7187557760451255,0.8972480992593679,09207-2616,RI,-0.2993779365935784,0
282,denisemorrow@johnson-james.net,MediumSpringGreen,31.65480967569276,0.9685370291557107,0.7217502407461566,-0.5241545162943005,-0.303533601320444,-1.1145189394387667,68038,PA,1.147431658766258,0
284,zachary94@gmail.com,Purple,31.31234959944434,-0.370092641579949,1.6410768942310308,0.060938496849799045,-0.45084151813321394,0.8972480992593679,46760-7400,MT,0.8749122275772763,0
285,ppowell@gmail.com,BlueViolet,32.87273861448019,0.04176152395840396,-0.4355435222398564,-0.48510129006161995,-0.3497318672977788,0.8972480992593679,39594,OR,-0.2702647908044627,0
287,matthewgraves@mills-shaffer.com,DarkSeaGreen,33.90856503172837,0.8682446186339196,1.9895621353561976,-2.0546405685081184,-0.8435870099776208,0.8972480992593679,67033,NV,1.948476882187486,0
289,jamesfaulkner@hoffman-wolfe.org,Blue,34.39432664844986,0.7604188551349426,1.476589879802616,-1.7263549378509653,-0.4024233974235012,0.8972480992593679,48938-3469,AP,1.5243201718522545,0
290,phillipscarrie@gmail.com,FloralWhite,32.42330472721988,1.0126548834993254,0.2015201502299402,-0.16063353708599953,0.04926274779860277,-1.1145189394387667,74068,AZ,0.8207314160488743,0
297,melissa08@rowe.net,Tan,33.39826012958678,-1.0215628047636995,1.5422715188509486,0.5838845210646636,0.13688042611024695,-1.1145189394387667,32757,AL,0.3680412174821174,0
300,johnsonhannah@gmail.com,Thistle,31.90485713101361,0.17643642351573993,-0.07383217004473527,0.23836911319579218,-0.3201116189230299,-1.1145189394387667,32430,OK,0.06835359727698477,0
301,javier02@landry.net,CadetBlue,33.0264203526517,1.142067128521076,0.9970343767380456,-0.636257789056514,-0.11870933884939934,0.8972480992593679,56975,AE,1.453026834073606,0
316,arice@reynolds.info,Thistle,33.56647438959015,0.18442152074810872,0.21508935722521064,-1.003145186514159,-0.41512793775123025,-1.1145189394387667,94251-0846,AL,0.27169427041432753,0
320,wheelernancy@hernandez.com,Gold,32.49541877365431,0.9220886090763782,1.224063386647059,-2.3370026609541856,-1.6490004300014598,-1.1145189394387667,69137-1147,LA,1.4602848166950642,0
323,mitchellscott@gmail.com,DarkOrange,32.76245596030955,-1.1076433872458125,0.5803458990636631,0.48684728069235705,-0.3275497292852869,0.8972480992593679,55334-2369,AL,-0.34906173324641654,0
325,rogersheather@hamilton-jensen.org,MintCream,33.78520720573319,0.9937598905044331,-0.7406985734370762,-1.517881135710118,-0.657867268216077,-1.1145189394387667,23618,HI,0.1624224587015171,0
326,ievans@hotmail.com,NavajoWhite,33.21718784289895,-1.0599900597199658,1.3693427555852042,0.7115767918941702,0.0746639507372693,0.8972480992593679,78169,SC,0.2236523680138438,0
329,elizabeth61@berg-braun.com,Lavender,32.83789305323918,1.140424285886099,-1.1281576529801838,-1.7128163140347432,-0.684691870228855,-1.1145189394387667,54175,NY,-0.004178928812951409,0
332,davisbriana@gmail.com,MediumVioletRed,33.14423399987652,-0.31760034791821473,0.8665307229867556,-1.3456469449368194,-0.9479498494050826,-1.1145189394387667,16503-3145,MD,0.3796100078828963,0
335,anneingram@miller-alexander.com,HoneyDew,32.13386240984833,-0.4428392210590099,2.1678121503773538,-0.18453399171092175,-0.7051413775560447,-1.1145189394387667,45934,SD,1.1867701664329542,0
336,jeffery48@mcguire.com,LightCyan,32.30255310311144,-0.07392761630501136,1.1972676727598843,-0.0006010114657418275,-0.2614123893808481,0.8972480992593679,70568-7463,NJ,0.7704842997559882,0
337,theresamitchell@martin-chambers.biz,Khaki,31.82797905546526,0.41144876175094264,0.3650916419527031,-0.5596886787798834,-0.7485451003937664,0.8972480992593679,51942,MH,0.5275150840843724,0
339,tina16@santiago.com,White,32.99745900249169,0.5404161616592551,0.2692434597598371,-0.7307063406557005,-0.29248017260310993,-1.1145189394387667,46546-2732,KS,0.5487840359346239,0
340,vancealicia@hotmail.com,RoyalBlue,31.81642833419931,2.250784960598579,-0.2838933349436132,-0.5699452823219483,0.022823796272897594,-1.1145189394387667,26093-5908,NH,1.3228016815963792,0
344,awerner@manning.com,Gray,33.06644065628263,-0.38184726567410826,0.7728843268453489,-0.8076430858377373,-0.7142152036811457,-1.1145189394387667,78438,WA,0.2721366043678447,0
345,robertramirez@kaiser.com,Purple,33.89464038846548,-1.4517932761405932,0.9083342052767401,0.003668642399082113,-0.4735644216763002,0.8972480992593679,27212,NH,-0.35633763517563605,0
351,tluna@hotmail.com,YellowGreen,32.18984472927355,-0.67025612234245,1.1263622649115879,1.2770582627675522,0.43014238438680547,-1.1145189394387667,46481,PR,0.31990171791366634,0
357,garnerjustin@king.com,DarkCyan,34.00207092262163,-0.1991561162358893,0.427395968041648,-0.7729308292354646,-0.47561755215514,0.8972480992593679,01329-7541,VT,0.15857850689188357,0
360,xevans@hotmail.com,DarkMagenta,33.22877226969563,0.6372257830089267,-1.0019626565957123,-1.3964636461767155,-0.6908260124069356,0.8972480992593679,85433,ID,-0.25693461640174897,0
361,lauriewilson@jackson.com,Cornsilk,32.07759004432913,-1.7162456001903197,1.9660759801193775,-0.09907246342388273,-1.2403656630934163,-1.1145189394387667,29049,MN,0.1901111932758745,0
364,adamperkins@terrell.com,PaleVioletRed,32.60273898042012,-0.29000633100672474,0.8541627095379061,-0.007668350730351351,-0.2166839003394923,0.8972480992593679,82236,HI,0.3897377937681215,0
371,kaylahenderson@hotmail.com,MediumSpringGreen,32.40429504598358,-0.44651698636399717,1.0401530071051932,-0.5678807181496954,-0.6555781041310502,-1.1145189394387667,95185,AA,0.4116630418612768,0
375,hunterlucas@gmail.com,Turquoise,33.58294683702328,0.7138828274956125,-0.1508262789971633,-1.055940352620214,-0.25698900420444,0.8972480992593679,23834,MH,0.3779072294305853,0
376,sfarley@jones.com,AntiqueWhite,32.39742194430904,0.0028716916625533104,0.6191517999310757,-0.026539690932106952,-0.19584063304386978,0.8972480992593679,06878-6336,FL,0.4261544288217264,0
378,randywhite@armstrong.biz,Teal,32.78494023263413,0.4014334345718661,-0.39094867452735943,0.002344950609121899,-0.16596413596869386,0.8972480992593679,98082-8186,AL,0.002754293737681917,0
379,tsmith@yahoo.com,Bisque,33.9717220376126,0.23356247437856528,1.223681893642996,-2.407130336437311,-1.4415146786221547,-1.1145189394387667,02429-0994,MI,0.9958695726645723,0
391,rcarter@crane-thompson.org,MediumVioletRed,33.48193057257537,-0.13473098524769808,0.25484413791011723,-0.1974622582671779,0.04872879563263114,-1.1145189394387667,77858-0018,MP,0.08378345809051747,0
395,richard35@hale-duncan.net,GhostWhite,31.44597248275779,0.7994305537657431,0.8011780202085472,-0.11350751693505541,-0.18220477704391708,0.8972480992593679,62015-0314,IL,1.0878532675704917,0
399,waltercharles@sanders.net,IndianRed,32.37798965892753,-0.08128821189823617,0.13761777768754313,-0.7049761437181525,-1.1497020948235914,0.8972480992593679,53606-5656,NJ,0.03949175205313926,0
404,gomezalicia@hotmail.com,MediumSpringGreen,32.27844334791966,0.4782257498047295,-0.3685854578729388,-0.0020628055751049225,-0.1393788195719345,-1.1145189394387667,71308,AS,0.06984444427983479,0
407,jacquelinewest@pace-herrera.com,Purple,31.52619789823981,-0.007204799557644394,1.4318668005602673,-0.6869356216464397,-1.1386259328840709,-1.1145189394387667,20530,AK,0.9762020598059307,0
417,lawrencewalton@hotmail.com,Chocolate,32.21552741998912,0.16548862088821004,-0.10548593343944038,-0.6240054425397503,-0.7685488486420291,0.8972480992593679,45751,DE,0.03928547311453306,0
418,ashleymoreno@gmail.com,DarkViolet,31.67391550327496,0.2785473861589302,0.013794899273811242,0.4497754000712647,-0.2977073667761576,-1.1145189394387667,40624-8726,FL,0.19722795810884994,0
424,bwilliams@hotmail.com,PaleVioletRed,34.3703270461643,-0.16581157542222674,0.7934812924332507,-0.4876812884962177,-0.09342453793561346,0.8972480992593679,03144,AZ,0.4318842676143075,0
429,deborah48@white.com,DarkGreen,33.29258730730077,-0.14697654433479604,1.3496282148752865,-0.15704453028356707,0.03557437718024294,-1.1145189394387667,68205,MO,0.8256315374825406,0
431,kelly24@lewis.info,Bisque,34.14496898723948,0.8559797281716431,-0.44502870226647795,-1.3117272530196153,-0.3059541578186721,-1.1145189394387667,42860-5757,NJ,0.27212257727269834,0
437,alicia28@fuller.com,CadetBlue,31.9673209478824,-0.5747974011171674,2.1600466880551727,-0.0009460206836937656,-0.6760132304316505,-1.1145189394387667,83019,KY,1.0924930418563326,0
447,sharongraves@yahoo.com,Wheat,32.90485366735398,0.5070570727783027,0.7380686616026797,-3.269190912462006,-2.3332431817106998,-1.1145189394387667,37479-9244,MO,0.847516435019083,0
448,flevine@gmail.com,AliceBlue,32.20465464567852,0.43113629807456283,0.6140225357981076,-0.25443350036484935,-0.2616222694383569,-1.1145189394387667,85721-5045,NV,0.7113446694883666,0
449,rskinner@johnson-jefferson.com,OliveDrab,32.67515450844823,0.5454034763172907,0.6175766158191037,-0.9633428619867571,-0.6907500256274699,0.8972480992593679,51578,NY,0.7908103430804805,0
450,kiarakim@harris.org,Linen,32.99838766242905,-1.1131924457664906,0.5818479307789562,0.293073815395323,-0.3066637244101547,-1.1145189394387667,86014-7194,FM,-0.35177336857002195,0
453,mary45@gmail.com,Lime,33.67683086814267,-1.0884743881764927,0.6557069570918053,0.09604377316466944,-0.2666859929682756,-1.1145189394387667,37119-7790,OR,-0.28450495583791563,0
459,jasonhensley@yahoo.com,Sienna,33.9760825800378,-0.39714339964558026,0.361407867122739,-1.4496100367651166,-1.1539997122258276,0.8972480992593679,96859,GU,-0.020102469933188902,0
467,garciakevin@gmail.com,Orange,33.45961931752967,0.6160790519914995,-0.6870899953575507,-1.8096161698319584,-0.7917329435832077,0.8972480992593679,65340-3159,VT,-0.05545178708251091,0
469,kstafford@estes-nguyen.com,YellowGreen,31.16950679871159,1.9307821111286039,-0.38286393169375854,-1.7513038382482053,-0.9081481619549472,-1.1145189394387667,17032-7944,AA,1.0392684389451678,0
472,mosleyjacob@yahoo.com,Orange,33.66599032199544,0.21267146097771647,1.7828909258997003,-0.3946142552294392,-0.37774633383861334,0.8972480992593679,01821-4769,AE,1.3649344923638276,0
473,rhaas@yahoo.com,DimGray,31.60983957338964,0.6627059161112243,-0.8855884990766862,-0.9723173431878585,-0.6912121336629548,-1.1145189394387667,02328-3633,LA,-0.16002276674921642,0
474,antonioharris@hotmail.com,MediumBlue,33.70088553901973,1.4287755539148197,0.011092642215948623,-1.1563766578981598,-0.08528009260369702,0.8972480992593679,59832,AS,0.9707760113856385,0
